id	name	snippet	url
766415	Umm Huyut	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766415
766416	Umm Shegilat	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766416
766417	Umm Sidra	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766417
766418	Umm Towat	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766418
766422	Wadi Abu Shuwehat	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766422
766423	Wadi Am Missara	Settlement; 550 BC - 30 BC	http://pleiades.stoa.org/places/766423
766424	Wadi Belih	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/766424
766425	Wadi Markh	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/766425
766426	Wadi Nagat	Church-2; AD 300 - AD 640	http://pleiades.stoa.org/places/766426
766427	Wadi Qalt el-Naga	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/766427
766428	Wadi Safaga	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766428
766429	Wadi Saqia	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766429
776142	Abu Gerara	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/776142
776143	Ain Amour	Oasis, Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/776143
776144	Ain Borek	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776144
776145	Ain Elwan	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776145
776146	Ain Hussein	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776146
776147	Ain Labakha	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776147
776148	Ain Mabruka	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776148
776149	Ain Marraga	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776149
776150	Ain Rammah	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776150
776151	Ain Tauleib	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776151
776152	Ain Ziyada	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776152
776155	Badaran	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776155
776156	Bagawat	Settlement, Cemetery; AD 300 - AD 640	http://pleiades.stoa.org/places/776156
776157	Balat	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776157
776158	Baram	Well; 30 BC - AD 640	http://pleiades.stoa.org/places/776158
776160	Bashendi	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/776160
776161	Beleida	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776161
776166	Dakhakhin	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776166
776167	el-Deir	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/776167
776168	Deir Mustafa Kashef	Fort; AD 300 - AD 640	http://pleiades.stoa.org/places/776168
776175	Gebel Tafnis	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/776175
776176	Gebel Teir	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/776176
776177	Germeshin	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/776177
776178	el-Gib	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/776178
776180	Hatteiyet Zakaran	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776180
776181	Hibis	Oasis, Settlement, Temple; 550 BC - AD 2100	http://pleiades.stoa.org/places/776181
776183	Hindaw	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776183
776186	Jmr-t	Settlement, Temple; 330 BC - AD 2100	http://pleiades.stoa.org/places/776186
776188	*Kalamon	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/776188
776189	Kellis	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/776189
776191	Kysis	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/776191
776195	Mahabat Khanafiss	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776195
776196	Manawir el-Biyut	Settlement; 550 BC - AD 300	http://pleiades.stoa.org/places/776196
776197	Mansuriya	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776197
776200	Meks Bahari	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776200
776201	Meks Gibli	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776201
776202	Mothis	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/776202
776206	el-Nadura	Temple; 330 BC - AD 300	http://pleiades.stoa.org/places/776206
776213	[*Parammon]?	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776213
776214	Pege Sykaminia?	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776214
776215	[Per-ousekh]	Temple; 2010 BC - 30 BC	http://pleiades.stoa.org/places/776215
776216	(P)Mounesis	Settlement; AD 300 - AD 2100	http://pleiades.stoa.org/places/776216
776218	el-Qasr	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776218
776219	el-Qasr	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776219
776220	Qasr Nessima	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776220
776221	el-Qosseir	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/776221
776223	*Sioua	Region, Settlement, Temple-2; 30 BC - AD 2100	http://pleiades.stoa.org/places/776223
776224	Someira	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/776224
776226	*Tabennese	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/776226
776228	Tchonemyris	Settlement, Temple-2; 30 BC - AD 640	http://pleiades.stoa.org/places/776228
776232	*Thenete/Ten(...)	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/776232
776233	Thinodes Oros	Mountain; 30 BC - AD 2100	http://pleiades.stoa.org/places/776233
776235	Trimithis	Settlement; 30 BC - AD 2100	http://pleiades.stoa.org/places/776235
776237	Um Dabadib	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/776237
785957	Abaton	Temple; 750 BC - AD 640	http://pleiades.stoa.org/places/785957
785958	Abbad	Station; 330 BC - AD 640	http://pleiades.stoa.org/places/785958
785959	Abu Ghalqa	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/785959
785960	Abu Greiya	Mine; 330 BC - 30 BC	http://pleiades.stoa.org/places/785960
785961	Abu Hegilig North	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/785961
785962	Abu Hegilig South	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/785962
785963	Abu Ku	Station; 330 BC - AD 300	http://pleiades.stoa.org/places/785963
785964	Abu Midrik	Fort; 330 BC - 30 BC	http://pleiades.stoa.org/places/785964
785965	Abu Rahal	Station; 330 BC - AD 640	http://pleiades.stoa.org/places/785965
785966	Abu Rahal West	Station; 330 BC - AD 300	http://pleiades.stoa.org/places/785966
785967	Abu Rushaid	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/785967
785969	Apa Epiphanius, Mon.	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/785969
785970	Apa Phoibammon, Mon.	Sanctuary, Architecturalcomplex, Temple-2, Temple; 2168 BC - AD 640	http://pleiades.stoa.org/places/785970
785971	Aphrodites (Oros)	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/785971
785972	Aphrodites Nesos	Labeled feature, Island; AD 1700 - AD 2100	http://pleiades.stoa.org/places/785972
785974	Apollonopolis Magna	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/785974
785975	Apollonopolis Parva/Diocletianopolis	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/785975
785976	Apollonos	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/785976
785977	Aristonis	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/785977
785978	‘Asfynis’	Settlement; 750 BC - AD 640	http://pleiades.stoa.org/places/785978
785979	Atalla	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/785979
785980	Attut	Mine; 330 BC - AD 640	http://pleiades.stoa.org/places/785980
785982	Bakare	Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/785982
785983	Barramiya	Fort; 330 BC - AD 640	http://pleiades.stoa.org/places/785983
785985	Berenicidis M./Smaragdos Oros	Mountain; AD 1700 - AD 2100	http://pleiades.stoa.org/places/785985
785986	Berenice/Berenike	Settlement, Port; 330 BC - AD 2100	http://pleiades.stoa.org/places/785986
785987	Bezah	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/785987
785988	Bezah West	Station; 330 BC - AD 300	http://pleiades.stoa.org/places/785988
785989	Bir Abbad	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/785989
785990	Bir Asale	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/785990
785992	Bir Dabab	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/785992
785993	Bir el-Hammamat	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/785993
785994	Bir el-Qash	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/785994
785995	Bir el-Sid	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/785995
785996	Bir Handosi	Well; AD 300 - AD 640	http://pleiades.stoa.org/places/785996
785997	Bir 'Iayyan	Station; 330 BC - 30 BC	http://pleiades.stoa.org/places/785997
785998	Bir Kareim	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/785998
785999	Bir Mueihla	Well; 330 BC - 30 BC	http://pleiades.stoa.org/places/785999
786001	Boucheion	Cemetery; 330 BC - AD 640	http://pleiades.stoa.org/places/786001
786003	Cabalsi	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/786003
786004	Cataracta Prima	Rapid	http://pleiades.stoa.org/places/786004
786005	Compasi	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/786005
786006	Contra Apollonos	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786006
786007	Contra Latopolin	Settlement; 1548 BC - AD 640	http://pleiades.stoa.org/places/786007
786008	Contra Ombos	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786008
786009	Contra Syenem	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786009
786010	Coptos	Settlement; 750 BC - AD 640	http://pleiades.stoa.org/places/786010
786012	Daghbag South	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/786012
786014	Deir el-Bakhit	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/786014
786015	Didymoi	Fort; 30 BC - AD 2100	http://pleiades.stoa.org/places/786015
786017	Diospolis Magna/Thebai	Settlement, Temple-2; 2600000 BC - AD 2100	http://pleiades.stoa.org/places/786017
786018	Dunqash	Settlement; 550 BC - AD 300	http://pleiades.stoa.org/places/786018
786020	Eileithyiaspolis	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/786020
786021	Elephantine	Settlement; 2670 BC - AD 2100	http://pleiades.stoa.org/places/786021
786024	‘Falacro’	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/786024
786027	Gebel Rokham	Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/786027
786028	Gebel Zabara	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/786028
786029	Gelli	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786029
786031	Hamesh	Mine; 30 BC - AD 300	http://pleiades.stoa.org/places/786031
786032	Hammamat	Settlement, Fort; 750 BC - AD 300	http://pleiades.stoa.org/places/786032
786033	Hamra	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/786033
786034	Handosi	Station; AD 300 - AD 640	http://pleiades.stoa.org/places/786034
786035	Hangaliya	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/786035
786036	Hermonthis	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/786036
786037	Hierakonpolis	Settlement; 4500 BC - AD 2100	http://pleiades.stoa.org/places/786037
786038	Hilal	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/786038
786040	Hydreuma to epi tou Paneiou	Station, Fort; 330 BC - AD 640	http://pleiades.stoa.org/places/786040
786042	Iovis	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/786042
786043	Isieiou Oros	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/786043
786044	Iteima/Dawwi	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/786044
786046	Kab Marfu'a	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786046
786047	Kaine/Maximianopolis	Settlement; 2600000 BC - AD 2100	http://pleiades.stoa.org/places/786047
786050	Karnak	Architecturalcomplex, Temple-2; 750 BC - AD 2100	http://pleiades.stoa.org/places/786050
786051	Kastron Thebon	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/786051
786054	Krokodilo	Fort; 30 BC - AD 2100	http://pleiades.stoa.org/places/786054
786055	Krokodilopolis/Terkythis	Settlement; 750 BC - AD 640	http://pleiades.stoa.org/places/786055
786056	Kubaniya	Temple; 330 BC - 30 BC	http://pleiades.stoa.org/places/786056
786058	Lahami	Station, Fort; 330 BC - AD 640	http://pleiades.stoa.org/places/786058
786059	Latopolis	Settlement, Temple-2; 2600000 BC - AD 2100	http://pleiades.stoa.org/places/786059
786060	Lepte Akra	Cape; 330 BC - AD 2100	http://pleiades.stoa.org/places/786060
786062	Malge	Mine; 330 BC - AD 300	http://pleiades.stoa.org/places/786062
786063	Matula	Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/786063
786064	Maximianon	Fort; 30 BC - AD 2100	http://pleiades.stoa.org/places/786064
786066	Memnon Colossi	Monument; 1548 BC - 1086 BC	http://pleiades.stoa.org/places/786066
786067	Memnonia	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/786067
786068	Mersa Dabr	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/786068
786069	Myos Hormos?	Settlement, Port; 30 BC - AD 2100	http://pleiades.stoa.org/places/786069
786071	Nag el-Hasaya	Cemetery; 330 BC - AD 300	http://pleiades.stoa.org/places/786071
786072	Nakheil	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/786072
786073	Nakheil	Fort; AD 300 - AD 640	http://pleiades.stoa.org/places/786073
786076	Novum Hydreuma	Station, Fort; 330 BC - AD 640	http://pleiades.stoa.org/places/786076
786077	Nugrus	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786077
786079	Omboi	Settlement, Temple-2; 330 BC - AD 2100	http://pleiades.stoa.org/places/786079
786081	Pallas	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786081
786082	Paneion 1	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/786082
786083	Paneion 2	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786083
786084	Pathyris/Aphroditopolis	Settlement, Cemetery; 6000 BC - AD 2000	http://pleiades.stoa.org/places/786084
786086	Persou	Settlement, Mine; 330 BC - AD 2100	http://pleiades.stoa.org/places/786086
786087	Persou	Settlement, Mine; 330 BC - AD 2100	http://pleiades.stoa.org/places/786087
786088	Petemout/Kerameia?	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/786088
786089	Philae	Island, Temple, Temple-2; 550 BC - AD 2100	http://pleiades.stoa.org/places/786089
786090	Phnoum	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/786090
786093	Qala	Temple; 330 BC - AD 300	http://pleiades.stoa.org/places/786093
786094	Qalat el-Baben	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/786094
786095	Qasr el-Banat	Fort; 30 BC - AD 2100	http://pleiades.stoa.org/places/786095
786097	Resras	Temple; 30 BC - AD 300	http://pleiades.stoa.org/places/786097
786098	Rod el-Buram	Station; 550 BC - AD 300	http://pleiades.stoa.org/places/786098
786099	Rod el-Liqah	Fort; 330 BC - AD 300	http://pleiades.stoa.org/places/786099
786100	Rod Legayah	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/786100
786101	Rod Umm el-Faraj	Station; 330 BC - AD 300	http://pleiades.stoa.org/places/786101
786104	Samut 1	Settlement; 550 BC - 30 BC	http://pleiades.stoa.org/places/786104
786105	Samut 2	Fort; 330 BC - AD 300	http://pleiades.stoa.org/places/786105
786106	S. Simeon, Mon.	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/786106
786108	Seyhrig	Fort; 330 BC - AD 640	http://pleiades.stoa.org/places/786108
786109	Shanhur	Temple; 30 BC - AD 640	http://pleiades.stoa.org/places/786109
786110	Shay'iet	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/786110
786111	Shea'leq	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/786111
786112	Sheikh Salem	Station; 330 BC - AD 300	http://pleiades.stoa.org/places/786112
786113	Sibrit	Mine; 330 BC - AD 640	http://pleiades.stoa.org/places/786113
786114	Sikait	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/786114
786115	Sikait Middle	Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/786115
786116	Sikait North	Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/786116
786117	Siket	Labeled feature, Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/786117
786118	Silsilah	Settlement	http://pleiades.stoa.org/places/786118
786119	Simiou?	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/786119
786120	Siqdit	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/786120
786122	Sukkari	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/786122
786123	Syene	Settlement; 6000 BC - AD 2100	http://pleiades.stoa.org/places/786123
786125	Tabennisis	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/786125
786126	Telelis	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/786126
786127	Tentyra	Settlement, Temple-2; 750 BC - AD 2100	http://pleiades.stoa.org/places/786127
786129	Thbakat	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/786129
786132	Touphion	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/786132
786133	Tsenti	Church; AD 300 - AD 640	http://pleiades.stoa.org/places/786133
786135	Umm Arba'een	Station; AD 300 - AD 640	http://pleiades.stoa.org/places/786135
786136	Umm Garahish	Station, Fort; 330 BC - AD 300	http://pleiades.stoa.org/places/786136
786137	Umm Howeitat	Mine; 330 BC - 30 BC	http://pleiades.stoa.org/places/786137
786138	Umm Kabu	Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/786138
786139	Umm Kebash	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/786139
786140	Umm Rus	Mine; 330 BC - AD 300	http://pleiades.stoa.org/places/786140
786142	Vetus Hydreuma	Fort; 330 BC - AD 640	http://pleiades.stoa.org/places/786142
786145	Waday Hiteem	Station; 330 BC - AD 300	http://pleiades.stoa.org/places/786145
786147	Wadi Dabab	Mine; 330 BC - AD 300	http://pleiades.stoa.org/places/786147
786148	Wadi el-'Alam	Station; 330 BC - AD 640	http://pleiades.stoa.org/places/786148
786149	Wadi el-Amboot	Mine; 330 BC - AD 300	http://pleiades.stoa.org/places/786149
786150	Wadi Nabiyah	Mine; 330 BC - AD 300	http://pleiades.stoa.org/places/786150
786151	Wadi Umm Qariyeh	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/786151
788977	Untitled	Well; 330 BC - AD 300	http://pleiades.stoa.org/places/788977
795773	Abu Fas	Mine; 330 BC - AD 640	http://pleiades.stoa.org/places/795773
795775	Aksha	Settlement; 330 BC - AD 300	http://pleiades.stoa.org/places/795775
795777	Aniba	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/795777
795778	Aramum	Cemetery; 330 BC - AD 640	http://pleiades.stoa.org/places/795778
795780	Arminna	Settlement; 330 BC - AD 300	http://pleiades.stoa.org/places/795780
795781	Ash-Shaukan	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/795781
795783	Ballana	Cemetery; 30 BC - AD 640	http://pleiades.stoa.org/places/795783
795784	Beit el-Wali	Settlement; 750 BC - AD 640	http://pleiades.stoa.org/places/795784
795787	Bir Abraq	Fort; 330 BC - AD 300	http://pleiades.stoa.org/places/795787
795788	Bir Abu Hashim	Well; 330 BC - AD 640	http://pleiades.stoa.org/places/795788
795795	Contra Pselchis	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/795795
795796	Contra Tafis	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/795796
795797	Contra Talmis	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/795797
795799	Dib	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/795799
795800	Dimri	Temple; 30 BC - AD 300	http://pleiades.stoa.org/places/795800
795808	Forum Cambusis?	Temple; 750 BC - AD 300	http://pleiades.stoa.org/places/795808
795811	Gariya Mustafa 'Amr Gama	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/795811
795812	Gebel Adda	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/795812
795815	Hierasykaminos	Settlement, Temple; 140 BC - AD 640	http://pleiades.stoa.org/places/795815
795816	Hitan Rayan	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/795816
795820	Ikhmindi	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/795820
795821	el-Ileiga	Settlement; 330 BC - 30 BC	http://pleiades.stoa.org/places/795821
795825	Kobosh	Temple; 330 BC - AD 640	http://pleiades.stoa.org/places/795825
795826	Kortia	Settlement; 550 BC - AD 300	http://pleiades.stoa.org/places/795826
795832	Nalot(e)	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/795832
795838	Pachoras	Settlement; 330 BC - AD 640	http://pleiades.stoa.org/places/795838
795839	Paptoulis?	Temple-2; 330 BC - AD 300	http://pleiades.stoa.org/places/795839
795840	Parembole?	Temple; 330 BC - AD 300	http://pleiades.stoa.org/places/795840
795843	Per-Ptah	Cemetery; 330 BC - AD 640	http://pleiades.stoa.org/places/795843
795845	Premis	Settlement; 750 BC - AD 2100	http://pleiades.stoa.org/places/795845
795846	Pselchis	Settlement, Temple-2; 330 BC - AD 2100	http://pleiades.stoa.org/places/795846
795848	Qalt al-Fagere	Cemetery; 30 BC - AD 640	http://pleiades.stoa.org/places/795848
795849	Qustul	Cemetery; 30 BC - AD 640	http://pleiades.stoa.org/places/795849
795853	Sabagura	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/795853
795858	Shablul/Tene?	Settlement; 330 BC - AD 300	http://pleiades.stoa.org/places/795858
795859	Sheik Daud	Settlement; AD 300 - AD 640	http://pleiades.stoa.org/places/795859
795860	Shenshef	Fort; AD 300 - AD 640	http://pleiades.stoa.org/places/795860
795862	Simalo?	Cemetery; 30 BC - AD 640	http://pleiades.stoa.org/places/795862
795866	Tachompso	Settlement; 750 BC - AD 640	http://pleiades.stoa.org/places/795866
795867	Tafis	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/795867
795868	Talmis	Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/795868
795875	Tutzis	Temple-2; 30 BC - AD 640	http://pleiades.stoa.org/places/795875
795876	Tzitzis	Temple; 30 BC - AD 300	http://pleiades.stoa.org/places/795876
795878	Um Garriat	Mine; 330 BC - AD 300	http://pleiades.stoa.org/places/795878
795885	Wadi es Sebua	Settlement	http://pleiades.stoa.org/places/795885
795886	Wadi Tum	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/795886
798093	Pide	Unlocated, Settlement; 330 BC - AD 2100	http://pleiades.stoa.org/places/798093
814756	Zaigaina Ins.	Island; AD 1700 - AD 2100	http://pleiades.stoa.org/places/814756
845040004	Kom el-Dikka	Bath; 30 BC - AD 2100	http://pleiades.stoa.org/places/845040004
393558281	Pyramid of Userkaf	Tomb, Pyramid; 2670 BC - 2168 BC	http://pleiades.stoa.org/places/393558281
756300529	Deir Abu Matta	Church	http://pleiades.stoa.org/places/756300529
318069073	Dra' Abu el-Naga'	Cemetery; 1640 BC - 1548 BC	http://pleiades.stoa.org/places/318069073
195443086	Abu Sir	Cemetery; 2670 BC - AD 2100	http://pleiades.stoa.org/places/195443086
721417202	Abu Simbel	Temple-2; 1548 BC - AD 2100	http://pleiades.stoa.org/places/721417202
54417737	Tuna el-Gebel	Cemetery; 2010 BC - 1086 BC	http://pleiades.stoa.org/places/54417737
981527	Iudaea	Province; 30 BC - AD 300	http://pleiades.stoa.org/places/981527
991375	Libya Superior	Province; AD 300 - AD 640	http://pleiades.stoa.org/places/991375
667956220	Deir Abu Matta	Settlement, Church	http://pleiades.stoa.org/places/667956220
112509596	Beni Hasan	Cemetery; 2010 BC - AD 2100	http://pleiades.stoa.org/places/112509596
149576487	Amarna	Settlement, Urban, Sanctuary; 1548 BC - AD 2100	http://pleiades.stoa.org/places/149576487
979588215	Qubbet el-Hawa	Tomb, Cemetery; 2670 BC - 2168 BC	http://pleiades.stoa.org/places/979588215
321318358	Medinet Habu	Temple-2; 1548 BC - AD 2100	http://pleiades.stoa.org/places/321318358
894410373	Shams el-Din	Settlement, Cemetery, Church; AD 300 - AD 640	http://pleiades.stoa.org/places/894410373
1043	Internum Mare	Water-open; 30 BC - AD 2100	http://pleiades.stoa.org/places/1043
963101177	Unnamed Well	Well	http://pleiades.stoa.org/places/963101177
963101178	Unnamed Well	Well	http://pleiades.stoa.org/places/963101178
